Point	Sta	Fre	Ps(TE)	Phase(TE)	Ps(TM)	Phase(TM)	Level
36	157.5	-1.100015443	2.392643621	48.487865	194.23334	34.292934	-3948287
36	157.5	-1.19997062	2.379528918	49.108768	203.01804	34.884132	-3948287
36	157.5	-1.299988938	2.366073289	49.529804	211.36292	35.378265	-3948287
36	157.5	-1.400007801	2.349859442	49.973724	219.90404	35.709335	-3948287
36	157.5	-1.500038134	2.336319877	50.184425	228.37112	35.938602	-3948287
36	157.5	-1.599980382	2.322203949	50.32011	236.73624	36.092587	-3948287
36	157.5	-1.700057078	2.307427209	50.420856	245.70705	36.110043	-3948287
36	157.5	-1.799970733	2.291932424	50.582352	255.96687	35.954155	-3948287
36	157.5	-1.89997427	2.278138479	50.537815	265.66595	35.850662	-3948287
36	157.5	-2.000000009	2.258978623	50.736607	277.17096	35.593307	-3948287
37	162	3	0.883773225	41.975529	2.3846667	13.506814	-3948168
37	162	2.899984557	0.878690196	38.608143	2.8156779	15.298055	-3948168
37	162	2.800029359	0.889774703	34.906933	3.2982619	17.230984	-3948168
37	162	2.700011071	0.916813506	31.164911	3.8275356	19.364552	-3948168
37	162	2.599992188	0.958244873	27.6472	4.385778	21.732363	-3948168
37	162	2.499961879	1.011546297	24.528673	4.9411411	24.321207	-3948168
37	162	2.400019635	1.073809231	21.910069	5.4489264	27.052963	-3948168
37	162	2.2999429	1.142489705	19.816463	5.8616967	29.793949	-3948168
37	162	2.200029267	1.215139412	18.23415	6.1386766	32.337479	-3948168
37	162	2.10002573	1.290045613	17.139668	6.2655053	34.448536	-3948168
37	162	2	1.365779744	16.474373	6.2619295	35.876568	-3948168
37	162	1.899984563	1.441215891	16.172977	6.182395	36.423523	-3948168
37	162	1.800029345	1.515305937	16.209127	6.1000328	36.00354	-3948168
37	162	1.700011054	1.58770532	16.507284	6.0892572	34.673637	-3948168
37	162	1.599992188	1.657946801	17.014496	6.2126255	32.626503	-3948168
37	162	1.499961879	1.725693344	17.715881	6.5185709	30.142397	-3948168
37	162	1.400019652	1.79064064	18.582029	7.0441332	27.521484	-3948168
37	162	1.299942922	1.852628214	19.594376	7.82195	25.017216	-3948168
37	162	1.200029267	1.911623753	20.692198	8.8785658	22.816807	-3948168
37	162	1.10002573	1.967333888	21.892973	10.245	21.021358	-3948168
37	162	1	2.019473346	23.183466	11.948715	19.665924	-3948168
37	162	0.899984552	2.067791031	24.526642	14.014977	18.745293	-3948168
37	162	0.800029352	2.112705421	25.857227	16.462582	18.221075	-3948168
37	162	0.700011071	2.153312224	27.266321	19.310619	18.024643	-3948168
37	162	0.599992167	2.190903274	28.568411	22.572903	18.085855	-3948168
37	162	0.499961852	2.224093107	29.934626	26.271542	18.343893	-3948168
37	162	0.400019652	2.254549068	31.230547	30.434637	18.746735	-3948168
37	162	0.2999429	2.282336726	32.468327	35.128605	19.244558	-3948168
37	162	0.200029267	2.3083145	33.613113	40.387684	19.846613	-3948168
37	162	0.100025696	2.332218773	34.72472	46.283859	20.542322	-3948168
37	162	0	2.353283323	35.872841	52.818924	21.374947	-3948168
37	162	-0.100015427	2.372449951	37.022984	60.005692	22.316816	-3948168
37	162	-0.199970655	2.389690395	38.159882	67.750641	23.391134	-3948168
37	162	-0.29998892	2.403805634	39.372929	75.945633	24.577515	-3948168
37	162	-0.400007833	2.414900497	40.597343	84.411133	25.850691	-3948168
37	162	-0.500038148	2.423856554	41.78368	92.974304	27.170185	-3948168
37	162	-0.599980382	2.427935491	43.062283	101.43029	28.498476	-3948168
37	162	-0.700057122	2.429149436	44.286598	109.62665	29.803427	-3948168
37	162	-0.799970733	2.427693145	45.376968	117.43404	31.034832	-3948168
37	162	-0.89997427	2.423293529	46.376904	124.88399	32.14402	-3948168
37	162	-1	2.415259938	47.349277	131.84558	33.143826	-3948168
37	162	-1.100015443	2.405729422	48.128624	138.27216	34.037666	-3948168
37	162	-1.19997062	2.39349755	48.838402	144.54025	34.745487	-3948168
37	162	-1.299988938	2.380527329	49.354919	150.44753	35.338223	-3948168
37	162	-1.400007801	2.364532272	49.892502	156.41907	35.74958	-3948168
37	162	-1.500038134	2.350845731	50.185951	162.16666	36.062424	-3948168
37	162	-1.599980382	2.336235884	50.397202	167.866	36.272297	-3948168
37	162	-1.700057078	2.321114141	50.559544	173.95145	36.328716	-3948168
37	162	-1.799970733	2.304857068	50.771873	180.69427	36.226273	-3948168
37	162	-1.89997427	2.290139564	50.766998	187.16599	36.145718	-3948168
37	162	-2.000000009	2.270352632	50.997089	194.82664	35.905525	-3948168
38	166.5	3	0.895444791	42.256733	2.0019426	10.2593	-3948143
38	166.5	2.899984557	0.888338227	38.966011	2.4025893	11.61485	-3948143
38	166.5	2.800029359	0.897274015	35.297798	2.870903	13.043638	-3948143
38	166.5	2.700011071	0.922212007	31.540169	3.4192767	14.633374	-3948143
38	166.5	2.599992188	0.961870326	27.965574	4.0527654	16.498186	-3948143
38	166.5	2.499961879	1.013898389	24.758917	4.7604461	18.737375	-3948143
38	166.5	2.400019635	1.075465715	22.037922	5.5044241	21.38479	-3948143
38	166.5	2.2999429	1.144061625	19.838568	6.2192359	24.382341	-3948143
38	166.5	2.200029267	1.217187391	18.160936	6.8168898	27.536112	-3948143
38	166.5	2.10002573	1.29305382	16.996283	7.2237945	30.561222	-3948143
38	166.5	2	1.370079522	16.289909	7.4104648	33.109066	-3948143
38	166.5	1.899984563	1.446896585	15.990142	7.4116936	34.861641	-3948143
38	166.5	1.800029345	1.522198938	16.063131	7.3113608	35.611374	-3948143
38	166.5	1.700011054	1.595569484	16.424175	7.210629	35.304729	-3948143
38	166.5	1.599992188	1.666349369	17.0128	7.2012372	34.041382	-3948143
38	166.5	1.499961879	1.734142933	17.806978	7.3546576	32.043133	-3948143
38	166.5	1.400019652	1.798728556	18.764307	7.723989	29.598166	-3948143
38	166.5	1.299942922	1.859927317	19.862246	8.3526783	26.991034	-3948143
38	166.5	1.200029267	1.917876303	21.029833	9.2771854	24.474331	-3948143
38	166.5	1.10002573	1.972254529	22.285629	10.539171	22.217722	-3948143
38	166.5	1	2.02293603	23.611696	12.181763	20.328823	-3948143
38	166.5	0.899984552	2.069691476	24.969559	14.250931	18.861813	-3948143
38	166.5	0.800029352	2.112968772	26.297327	16.791477	17.826506	-3948143
38	166.5	0.700011071	2.152063034	27.681297	19.84811	17.191517	-3948143
38	166.5	0.599992167	2.188231057	28.944323	23.455442	16.917103	-3948143
38	166.5	0.499961852	2.220090271	30.257282	27.647644	16.937408	-3948143
38	166.5	0.400019652	2.249642261	31.482763	32.454506	17.197582	-3948143
38	166.5	0.2999429	2.276508333	32.646275	37.937595	17.636723	-3948143
38	166.5	0.200029267	2.301990352	33.697361	44.140137	18.227831	-3948143
38	166.5	0.100025696	2.325446019	34.707561	51.140709	18.953175	-3948143
38	166.5	0	2.346732836	35.741852	58.965179	19.832268	-3948143
38	166.5	-0.100015427	2.366206653	36.777683	67.616394	20.846508	-3948143
38	166.5	-0.199970655	2.384456356	37.803581	76.993797	22.013885	-3948143
38	166.5	-0.29998892	2.399955437	38.915989	87.010704	23.295734	-3948143
38	166.5	-0.400007833	2.412962258	40.059242	97.409866	24.680449	-3948143
38	166.5	-0.500038148	2.423866848	41.191219	107.95662	26.126186	-3948143
38	166.5	-0.599980382	2.43008822	42.443089	118.41618	27.581732	-3948143
38	166.5	-0.700057122	2.433256087	43.671589	128.56419	29.018314	-3948143
38	166.5	-0.799970733	2.433901366	44.787876	138.22334	30.380131	-3948143
38	166.5	-0.89997427	2.431690617	45.833107	147.39238	31.618984	-3948143
38	166.5	-1	2.424931512	46.873196	155.9077	32.74416	-3948143
38	166.5	-1.100015443	2.416877025	47.732182	163.73268	33.750767	-3948143
38	166.5	-1.19997062	2.40547231	48.525131	171.26772	34.562733	-3948143
38	166.5	-1.299988938	2.393149755	49.131603	178.2093	35.261642	-3948143
38	166.5	-1.400007801	2.377663559	49.758644	185.18594	35.756927	-3948143
38	166.5	-1.500038134	2.363893578	50.132107	191.84955	36.13723	-3948143
38	166.5	-1.599980382	2.348920132	50.417656	198.25108	36.420959	-3948143
38	166.5	-1.700057078	2.333583366	50.641914	205.10283	36.52895	-3948143
38	166.5	-1.799970733	2.316771456	50.906593	212.71185	36.46027	-3948143
38	166.5	-1.89997427	2.301309613	50.943825	219.85799	36.417858	-3948143
38	166.5	-2.000000009	2.280933923	51.208168	228.38132	36.20153	-3948143
39	171	3	0.914278934	43.877766	1.9798325	10.015532	-3948138
39	171	2.899984557	0.899330233	41.139713	2.3783584	11.394876	-3948138
39	171	2.800029359	0.897871992	37.839161	2.8412757	12.843188	-3948138
39	171	2.700011071	0.911352284	34.216148	3.3794167	14.419008	-3948138
39	171	2.599992188	0.940018679	30.55628	3.9988012	16.212053	-3948138
39	171	2.499961879	0.982640141	27.095514	4.6935921	18.313063	-3948138
39	171	2.400019635	1.036882851	24.022697	5.4358749	20.769482	-3948138
39	171	2.2999429	1.100256683	21.422611	6.1731586	23.560865	-3948138
39	171	2.200029267	1.170057901	19.342442	6.826406	26.552355	-3948138
39	171	2.10002573	1.244225844	17.797853	7.3175817	29.519112	-3948138
39	171	2	1.320867053	16.746784	7.5961037	32.147038	-3948138
39	171	1.899984563	1.398321516	16.153625	7.6695595	34.104855	-3948138
39	171	1.800029345	1.475061208	15.985064	7.6054544	35.128357	-3948138
39	171	1.700011054	1.550381076	16.165344	7.506094	35.093452	-3948138
39	171	1.599992188	1.623339221	16.627638	7.4758015	34.045773	-3948138
39	171	1.499961879	1.693243937	17.344858	7.5994849	32.183754	-3948138
39	171	1.400019652	1.759735061	18.259192	7.93926	29.798338	-3948138
39	171	1.299942922	1.822572648	19.331053	8.5417004	27.186869	-3948138
39	171	1.200029267	1.881780421	20.480585	9.4436092	24.614683	-3948138
39	171	1.10002573	1.937372775	21.70219	10.685597	22.253675	-3948138
39	171	1	1.988994829	22.987051	12.312935	20.214792	-3948138
39	171	0.899984552	2.037027162	24.27562	14.379831	18.545294	-3948138
39	171	0.800029352	2.081819949	25.525629	16.949818	17.261684	-3948138
39	171	0.700011071	2.122785496	26.829342	20.09866	16.355452	-3948138
39	171	0.599992167	2.161438322	28.017496	23.900513	15.816573	-3948138
39	171	0.499961852	2.196051186	29.276932	28.430391	15.607138	-3948138
39	171	0.400019652	2.22840367	30.480768	33.750603	15.69589	-3948138
39	171	0.2999429	2.258069456	31.648815	39.93758	16.042048	-3948138
39	171	0.200029267	2.286135818	32.721714	47.038345	16.607735	-3948138
39	171	0.100025696	2.311883177	33.762417	55.12566	17.368555	-3948138
39	171	0	2.335374845	34.825748	64.232887	18.314054	-3948138
39	171	-0.100015427	2.356805338	35.888309	74.337852	19.424789	-3948138
39	171	-0.199970655	2.376923524	36.935417	85.352478	20.693604	-3948138
39	171	-0.29998892	2.394437198	38.062908	97.13472	22.093267	-3948138
39	171	-0.400007833	2.409523206	39.220196	109.42677	23.593182	-3948138
39	171	-0.500038148	2.422395266	40.372429	121.93306	25.156197	-3948138
39	171	-0.599980382	2.430747675	41.653183	134.37952	26.727921	-3948138
39	171	-0.700057122	2.435803434	42.926205	146.47594	28.282398	-3948138
39	171	-0.799970733	2.438555812	44.095654	158.00218	29.759657	-3948138
39	171	-0.89997427	2.438160112	45.204609	168.91483	31.113991	-3948138
39	171	-1	2.432812965	46.32304	179.02441	32.349823	-3948138
39	171	-1.100015443	2.426056136	47.268211	188.29112	33.457027	-3948138
39	171	-1.19997062	2.415743104	48.147285	197.08315	34.371067	-3948138
39	171	-1.299988938	2.404103009	48.84507	205.1286	35.157948	-3948138
39	171	-1.400007801	2.389065175	49.562458	213.00949	35.747108	-3948138
39	171	-1.500038134	2.375445333	50.016708	220.52391	36.197956	-3948138
39	171	-1.599980382	2.360489011	50.377678	227.70209	36.534863	-3948138
39	171	-1.700057078	2.344771281	50.665924	235.22523	36.697258	-3948138
39	171	-1.799970733	2.327666469	50.985489	243.42519	36.685802	-3948138
39	171	-1.89997427	2.311711065	51.067741	251.30714	36.662304	-3948138
39	171	-2.000000009	2.29060699	51.369675	260.55548	36.472748	-3948138
40	175.5	3	0.951466549	46.082973	1.5943646	8.1465569	-3948098
40	175.5	2.899984557	0.928909823	44.62286	1.9388486	9.4482727	-3948098
40	175.5	2.800029359	0.912581187	42.461788	2.3405161	10.867448	-3948098
40	175.5	2.700011071	0.905594262	39.643391	2.8054595	12.399452	-3948098
40	175.5	2.599992188	0.911130804	36.351841	3.3392971	14.058943	-3948098
40	175.5	2.499961879	0.930939256	32.835587	3.9458475	15.887679	-3948098
40	175.5	2.400019635	0.964974472	29.372223	4.620594	17.939981	-3948098
40	175.5	2.2999429	1.011704644	26.171974	5.3458829	20.263363	-3948098
40	175.5	2.200029267	1.068603363	23.393349	6.0788412	22.844273	-3948098
40	175.5	2.10002573	1.1331339	21.116705	6.7602243	25.605263	-3948098
40	175.5	2	1.202753826	19.350224	7.3210979	28.376192	-3948098
40	175.5	1.899984563	1.275259029	18.071213	7.7086921	30.919859	-3948098
40	175.5	1.800029345	1.348875284	17.235823	7.9088397	32.970936	-3948098
40	175.5	1.700011054	1.422668583	16.765909	7.9558039	34.289497	-3948098
40	175.5	1.599992188	1.495671263	16.604666	7.9231758	34.70776	-3948098
40	175.5	1.499961879	1.567406178	16.704332	7.9037519	34.179066	-3948098
40	175.5	1.400019652	1.637391091	17.043797	7.9887018	32.79578	-3948098
40	175.5	1.299942922	1.705466767	17.583042	8.2547331	30.76152	-3948098
40	175.5	1.200029267	1.771340715	18.267586	8.7614069	28.354248	-3948098
40	175.5	1.10002573	1.834860752	19.101547	9.5581446	25.836815	-3948098
40	175.5	1	1.895337082	20.089182	10.689241	23.430555	-3948098
40	175.5	0.899984552	1.952968038	21.166643	12.200857	21.280802	-3948098
40	175.5	0.800029352	2.007489898	22.308371	14.146111	19.469772	-3948098
40	175.5	0.700011071	2.058298261	23.589256	16.592754	18.031662	-3948098
40	175.5	0.599992167	2.106536529	24.833416	19.616938	16.981552	-3948098
40	175.5	0.499961852	2.150211434	26.213402	23.300652	16.313766	-3948098
40	175.5	0.400019652	2.19050905	27.606619	27.717747	16.017035	-3948098
40	175.5	0.2999429	2.22749821	28.996159	32.948612	16.064848	-3948098
40	175.5	0.200029267	2.261545104	30.316231	39.03059	16.422161	-3948098
40	175.5	0.100025696	2.292567832	31.601952	46.014732	17.056396	-3948098
40	175.5	0	2.320239847	32.902714	53.914211	17.934155	-3948098
40	175.5	-0.100015427	2.345290256	34.1833	62.694546	19.017918	-3948098
40	175.5	-0.199970655	2.368379035	35.423588	72.277802	20.282236	-3948098
40	175.5	-0.29998892	2.388155769	36.715603	82.532585	21.694307	-3948098
40	175.5	-0.400007833	2.405591173	38.008335	93.253174	23.212719	-3948098
40	175.5	-0.500038148	2.420569008	39.276768	104.19276	24.798424	-3948098
40	175.5	-0.599980382	2.430879835	40.659069	115.09997	26.402737	-3948098
40	175.5	-0.700057122	2.437716309	42.029625	125.73064	27.995687	-3948098
40	175.5	-0.799970733	2.442328398	43.289764	135.87358	29.518677	-3948098
40	175.5	-0.89997427	2.443446354	44.487808	145.44331	30.932812	-3948098
40	175.5	-1	2.439533134	45.700829	154.31668	32.225834	-3948098
40	175.5	-1.100015443	2.433869302	46.742443	162.46686	33.38203	-3948098
40	175.5	-1.19997062	2.424842777	47.713646	170.02736	34.369789	-3948098
40	175.5	-1.299988938	2.413882066	48.505768	177.00076	35.204006	-3948098
40	175.5	-1.400007801	2.399140978	49.315449	183.55513	35.872601	-3948098
40	175.5	-1.500038134	2.385832102	49.851864	189.81436	36.379707	-3948098
40	175.5	-1.599980382	2.370959811	50.289474	195.90265	36.737648	-3948098
40	175.5	-1.700057078	2.355026194	50.643326	202.06218	36.939693	-3948098
40	175.5	-1.799970733	2.337759849	51.019806	208.48836	36.995132	-3948098
40	175.5	-1.89997427	2.321359617	51.149292	215.12639	36.961365	-3948098
40	175.5	-2.000000009	2.299601404	51.491325	222.60675	36.792435	-3948098
41	180	3	0.984370611	46.946957	0.97365993	6.018641	-3947996
41	180	2.899984557	0.962197763	46.518932	1.200233	7.0883846	-3947996
41	180	2.800029359	0.940128465	45.493752	1.4701917	8.3367748	-3947996
41	180	2.700011071	0.920923095	43.728024	1.7870566	9.7462444	-3947996
41	180	2.599992188	0.908923944	41.232704	2.1532795	11.28368	-3947996
41	180	2.499961879	0.908140267	38.15353	2.5719483	12.920892	-3947996
41	180	2.400019635	0.921157469	34.741558	3.0466137	14.652237	-3947996
41	180	2.2999429	0.948460638	31.274481	3.5818782	16.513578	-3947996
41	180	2.200029267	0.988857568	28.007734	4.1742892	18.558622	-3947996
41	180	2.10002573	1.040093546	25.107374	4.8108091	20.849617	-3947996
41	180	2	1.09940603	22.661621	5.4573178	23.401508	-3947996
41	180	1.899984563	1.164179639	20.690142	6.0595703	26.154211	-3947996
41	180	1.800029345	1.232325357	19.157782	6.5528111	28.95343	-3947996
41	180	1.700011054	1.30267232	17.992193	6.8842211	31.56213	-3947996
41	180	1.599992188	1.374056718	17.158968	7.0364423	33.68832	-3947996
41	180	1.499961879	1.446216625	16.601366	7.041965	35.059055	-3947996
41	180	1.400019652	1.518517348	16.311693	6.9736452	35.490177	-3947996
41	180	1.299942922	1.590789422	16.267094	6.920424	34.937923	-3947996
41	180	1.200029267	1.662225485	16.441133	6.9654121	33.511074	-3947996
41	180	1.10002573	1.732716578	16.8365	7.1751523	31.433088	-3947996
41	180	1	1.801339474	17.469128	7.6007257	28.991583	-3947996
41	180	0.899984552	1.868111734	18.276445	8.2824049	26.466896	-3947996
41	180	0.800029352	1.932167393	19.252459	9.2560825	24.090872	-3947996
41	180	0.700011071	1.992541028	20.470234	10.560324	22.012476	-3947996
41	180	0.599992167	2.050141119	21.737679	12.237197	20.323273	-3947996
41	180	0.499961852	2.103079693	23.199068	14.333951	19.06439	-3947996
41	180	0.400019652	2.151413952	24.747782	16.894463	18.244186	-3947996
41	180	0.2999429	2.195844352	26.332531	19.967434	17.852705	-3947996
41	180	0.200029267	2.23625145	27.879267	23.575075	17.848419	-3947996
41	180	0.100025696	2.272968195	29.400528	27.738321	18.201389	-3947996
41	180	0	2.30523889	30.941902	32.454185	18.864168	-3947996
41	180	-0.100015427	2.334204684	32.454666	37.694752	19.777552	-3947996
41	180	-0.199970655	2.360236631	33.90987	43.406452	20.905624	-3947996
41	180	-0.29998892	2.382368103	35.387577	49.517082	22.200981	-3947996
41	180	-0.400007833	2.40200133	36.835835	55.907986	23.620081	-3947996
41	180	-0.500038148	2.418819897	38.233467	62.444038	25.119801	-3947996
41	180	-0.599980382	2.430844504	39.72366	68.975403	26.657019	-3947996
41	180	-0.700057122	2.439133694	41.191677	75.367058	28.195341	-3947996
41	180	-0.799970733	2.445392235	42.537838	81.480309	29.681189	-3947996
41	180	-0.89997427	2.447993864	43.816742	87.231369	31.084698	-3947996
41	180	-1	2.445237747	45.113804	92.572838	32.374863	-3947996
41	180	-1.100015443	2.440652332	46.241066	97.500694	33.526337	-3947996
41	180	-1.19997062	2.4327125	47.293953	101.98087	34.542747	-3947996
41	180	-1.299988938	2.422562593	48.170044	106.14336	35.387928	-3947996
41	180	-1.400007801	2.408193242	49.063301	109.94939	36.0919	-3947996
41	180	-1.500038134	2.39508667	49.674839	113.57457	36.624172	-3947996
41	180	-1.599980382	2.38038364	50.18346	117.10367	36.994736	-3947996
41	180	-1.700057078	2.364495837	50.598984	120.60229	37.217434	-3947996
41	180	-1.799970733	2.346922446	51.029968	124.15627	37.307362	-3947996
41	180	-1.89997427	2.330251471	51.205166	128.00014	37.261204	-3947996
41	180	-2.000000009	2.308045105	51.586735	132.22049	37.099659	-3947996
42	184.5	3	0.995056157	47.001972	0.96879381	6.016046	-3947995
42	184.5	2.899984557	0.974534719	46.896084	1.1953592	7.0777531	-3947995
42	184.5	2.800029359	0.952230392	46.290905	1.46624	8.3400955	-3947995
42	184.5	2.700011071	0.930239049	44.974461	1.7845578	9.7933359	-3947995
42	184.5	2.599992188	0.912853206	42.876129	2.1515422	11.399958	-3947995
42	184.5	2.499961879	0.904686956	40.076408	2.568737	13.116542	-3947995
42	184.5	2.400019635	0.909278302	36.786205	3.0387673	14.921342	-3947995
42	184.5	2.2999429	0.92816167	33.278446	3.5663188	16.844198	-3947995
42	184.5	2.200029267	0.961069857	29.833982	4.1484656	18.943861	-3947995
42	184.5	2.10002573	1.006309026	26.658689	4.772047	21.292179	-3947995
42	184.5	2	1.06135034	23.884604	5.4018922	23.909607	-3947995
42	184.5	1.899984563	1.123597161	21.568129	5.9825649	26.73513	-3947995
42	184.5	1.800029345	1.19082083	19.710371	6.4491787	29.610111	-3947995
42	184.5	1.700011054	1.261480866	18.27659	6.7501869	32.294155	-3947995
42	184.5	1.599992188	1.334135715	17.229347	6.8699512	34.493675	-3947995
42	184.5	1.499961879	1.407815524	16.550825	6.8418002	35.934105	-3947995
42	184.5	1.400019652	1.481737634	16.182919	6.7378345	36.426361	-3947995
42	184.5	1.299942922	1.555189753	16.107218	6.6448708	35.919315	-3947995
42	184.5	1.200029267	1.627163852	16.273129	6.6437449	34.513065	-3947995
42	184.5	1.10002573	1.697753276	16.646414	6.7982802	32.42667	-3947995
42	184.5	1	1.766181427	17.227568	7.1567531	29.9501	-3947995
42	184.5	0.899984552	1.832819482	17.947407	7.7565546	27.375145	-3947995
42	184.5	0.800029352	1.897254197	18.792269	8.6293182	24.947697	-3947995
42	184.5	0.700011071	1.95846568	19.863464	9.8064404	22.830036	-3947995
42	184.5	0.599992167	2.017472047	20.978098	11.320436	21.115131	-3947995
42	184.5	0.499961852	2.072836663	22.281063	13.2075	19.838587	-3947995
42	184.5	0.400019652	2.12438993	23.700886	15.502148	18.993967	-3947995
42	184.5	0.2999429	2.172162167	25.203701	18.245184	18.572044	-3947995
42	184.5	0.200029267	2.216376979	26.714382	21.453793	18.532581	-3947995
42	184.5	0.100025696	2.256860467	28.244392	25.148508	18.835909	-3947995
42	184.5	0	2.292646296	29.833738	29.318548	19.450834	-3947995
42	184.5	-0.100015427	2.324634791	31.424665	33.941975	20.305969	-3947995
42	184.5	-0.199970655	2.35303506	32.970543	38.969444	21.370396	-3947995
42	184.5	-0.29998892	2.377240446	34.535233	44.347591	22.592932	-3947995
42	184.5	-0.400007833	2.398458767	36.061016	49.979145	23.936949	-3947995
42	184.5	-0.500038148	2.416729204	37.52195	55.763905	25.357576	-3947995
42	184.5	-0.599980382	2.430144534	39.064445	61.565918	26.827684	-3947995
42	184.5	-0.700057122	2.439600437	40.580257	67.278145	28.307535	-3947995
42	184.5	-0.799970733	2.447199349	41.969986	72.77066	29.749226	-3947995
42	184.5	-0.89997427	2.451234485	43.291962	77.965469	31.121868	-3947995
42	184.5	-1	2.449687211	44.639118	82.797623	32.399097	-3947995
42	184.5	-1.100015443	2.44603926	45.823185	87.267189	33.546722	-3947995
42	184.5	-1.19997062	2.439128053	46.933357	91.319832	34.571453	-3947995
42	184.5	-1.299988938	2.429799582	47.87241	95.067795	35.432011	-3947995
42	184.5	-1.400007801	2.41586069	48.832073	98.50164	36.145638	-3947995
42	184.5	-1.500038134	2.403056814	49.50502	101.7294	36.695801	-3947995
42	184.5	-1.599980382	2.388708487	50.073986	104.82225	37.090752	-3947995
42	184.5	-1.700057078	2.372868627	50.543236	107.88185	37.330303	-3947995
42	184.5	-1.799970733	2.355049626	51.023155	110.99231	37.428631	-3947995
42	184.5	-1.89997427	2.338279871	51.240105	114.34092	37.389061	-3947995
42	184.5	-2.000000009	2.315675345	51.658714	118.00863	37.231636	-3947995
43	189	3	0.993246863	47.032688	1.8912153	10.209981	-3948131
43	189	2.899984557	0.972551796	46.979881	2.2767704	11.848886	-3948131
43	189	2.800029359	0.949963034	46.441921	2.7115626	13.630927	-3948131
43	189	2.700011071	0.927383777	45.197094	3.1939383	15.517931	-3948131
43	189	2.599992188	0.909040191	43.162689	3.7212753	17.485855	-3948131
43	189	2.499961879	0.899579938	40.410263	4.2896199	19.538652	-3948131
43	189	2.400019635	0.902660377	37.141682	4.8888068	21.696264	-3948131
43	189	2.2999429	0.920010092	33.623013	5.5003862	23.981283	-3948131
43	189	2.200029267	0.951542497	30.139313	6.0901098	26.373991	-3948131
43	189	2.10002573	0.995740215	26.901169	6.6170988	28.818756	-3948131
43	189	2	1.050202715	24.051184	7.036644	31.19882	-3948131
43	189	1.899984563	1.112369058	21.662004	7.314827	33.347797	-3948131
43	189	1.800029345	1.179946613	19.748606	7.4420052	35.061817	-3948131
43	189	1.700011054	1.251099897	18.292751	7.4429026	36.13121	-3948131
43	189	1.599992188	1.324392373	17.239506	7.3757892	36.385548	-3948131
43	189	1.499961879	1.398356263	16.58625	7.3196936	35.755119	-3948131
43	189	1.400019652	1.47238603	16.252653	7.3551192	34.302731	-3948131
43	189	1.299942922	1.545644016	16.214783	7.552011	32.210686	-3948131
43	189	1.200029267	1.617419212	16.41016	7.9647474	29.745897	-3948131
43	189	1.10002573	1.687613261	16.813511	8.6376343	27.174395	-3948131
43	189	1	1.755388242	17.422712	9.6079006	24.725098	-3948131
43	189	0.899984552	1.820849008	18.169271	10.91291	22.556007	-3948131
43	189	0.800029352	1.883893655	19.004345	12.590326	20.763988	-3948131
43	189	0.700011071	1.943609238	20.026056	14.685037	19.369175	-3948131
43	189	0.599992167	2.00142051	21.041607	17.242081	18.379503	-3948131
43	189	0.499961852	2.056161267	22.206831	20.31214	17.768415	-3948131
43	189	0.400019652	2.108015991	23.475576	23.943983	17.492916	-3948131
43	189	0.2999429	2.156873963	24.841286	28.193584	17.537029	-3948131
43	189	0.200029267	2.202813616	26.24642	33.087044	17.862133	-3948131
43	189	0.100025696	2.245337632	27.710142	38.667549	18.424522	-3948131
43	189	0	2.283410806	29.268675	44.912971	19.223801	-3948131
43	189	-0.100015427	2.317162995	30.865072	51.803074	20.19729	-3948131
43	189	-0.199970655	2.347264954	32.434345	59.282726	21.321671	-3948131
43	189	-0.29998892	2.372847535	34.027058	67.281097	22.566374	-3948131
43	189	-0.400007833	2.395111902	35.580681	75.682907	23.90164	-3948131
43	189	-0.500038148	2.414451397	37.060402	84.367996	25.291563	-3948131
43	189	-0.599980382	2.428720178	38.616726	93.132271	26.727869	-3948131
43	189	-0.700057122	2.439301945	40.143658	101.83447	28.174374	-3948131
43	189	-0.799970733	2.447870248	41.54525	110.26812	29.591854	-3948131
43	189	-0.89997427	2.453056691	42.88184	118.30481	30.951149	-3948131
43	189	-1	2.452619114	44.252354	125.82194	32.228287	-3948131
43	189	-1.100015443	2.449889003	45.469883	132.81476	33.384331	-3948131
43	189	-1.19997062	2.44396035	46.617577	139.1844	34.422356	-3948131
43	189	-1.299988938	2.435498193	47.602085	145.02074	35.314976	-3948131
43	189	-1.400007801	2.422065744	48.613651	150.4142	36.048992	-3948131
43	189	-1.500038134	2.409846374	49.336407	155.4279	36.627884	-3948131
43	189	-1.599980382	2.395803209	49.956573	160.15247	37.059601	-3948131
43	189	-1.700057078	2.37988223	50.472691	164.8213	37.327396	-3948131
43	189	-1.799970733	2.362085849	50.996639	169.58644	37.441963	-3948131
43	189	-1.89997427	2.345367574	51.251858	174.59644	37.430634	-3948131
43	189	-2.000000009	2.322405712	51.705303	180.09328	37.292938	-3948131
44	193.5	3	0.98843459	47.050316	4.5608888	19.054451	-3948265
44	193.5	2.899984557	0.967349175	46.998058	5.2006226	21.094193	-3948265
44	193.5	2.800029359	0.944608797	46.462769	5.8592534	23.171114	-3948265
44	193.5	2.700011071	0.921974684	45.223885	6.522686	25.286629	-3948265
44	193.5	2.599992188	0.90359923	43.200813	7.1681762	27.444098	-3948265
44	193.5	2.499961879	0.894080632	40.462975	7.7625999	29.633717	-3948265
44	193.5	2.400019635	0.897040486	37.210854	8.2628708	31.80476	-3948265
